time	x	y	z	Vx	Vy	Vz
755148356.0000000000000000	2796036.4544023340567946	5275402.4627257315441966	-3103629.0781341190449893	2648.1799381505188649	2566.6421224614023231	6755.2948993352392790
755148366.0000000000000000	2822334.7984666065312922	5300723.2915235059335828	-3035874.0173986582085490	2611.4310293330299828	2497.4674929417592466	6795.5696471991914223
755148376.0000000000000000	2848263.9260537731461227	5325350.7047931719571352	-2967720.6463092281483114	2574.3374438464065861	2427.9605298503288395	6834.9560690357211570
755148386.0000000000000000	2873820.4145113313570619	5349281.4246706170961261	-2899177.8749649985693395	2536.9040125445958438	2358.1303355372192527	6873.4488165233251493
755148396.0000000000000000	2899000.8897347743622959	5372512.2645540749654174	-2830254.6663631275296211	2499.1356140691768815	2287.9860599184389685	6911.0426585344057457
755148406.0000000000000000	2923802.0266423458233476	5395040.1295736683532596	-2760960.0352223874069750	2461.0371742236893624	2217.5368992502599212	6947.7324820199073656
755148416.0000000000000000	2948220.5496434909291565	5416862.0170486336573958	-2691303.0467980229295790	2422.6136653381418000	2146.7920948919390867	6983.5132928777893540
755148426.0000000000000000	2972253.2331009032204747	5437975.0169321140274405	-2621292.8156880075111985	2383.8701056237687226	2075.7609320569958982	7018.3802168050087857
755148436.0000000000000000	2995896.9017860689200461	5458376.3122434169054031	-2550938.5046308627352118	2344.8115585181180904	2004.4527385532476274	7052.3285001326667043
755148446.0000000000000000	3019148.4313282174989581	5478063.1794876055791974	-2480249.3232952132821083	2305.4431320205480915	1932.8768835118219158	7085.3535106440058371
755148456.0000000000000000	3042004.7486565764993429	5497032.9890623372048140	-2409234.5270612472668290	2265.7699780182219911	1861.0427761053615541	7117.4507383749150904
755148466.0000000000000000	3064462.8324358398094773	5515283.2056518197059631	-2337903.4157942621968687	2225.7972916026942585	1788.9598642556545656	7148.6157963966343232
755148476.0000000000000000	3086519.7134947567246854	5532811.3886078037321568	-2266265.3326104730367661	2185.5303103771889255	1716.6376333309226538	7178.8444215803328916
755148486.0000000000000000	3108172.4752477463334799	5549615.1923174858093262	-2194329.6626352672465146	2144.9743137546720391	1644.0856048330128942	7208.1324753432472789
755148496.0000000000000000	3129418.2541094468906522	5565692.3665582435205579	-2122105.8317540902644396	2104.1346222468291671	1571.3133350747450550	7236.4759443760704016
755148506.0000000000000000	3150254.2399021112360060	5581040.7568390900269151	-2049603.3053561537526548	2063.0165967440620989	1498.3304138476701155	7263.8709413512906394
755148516.0000000000000000	3170677.6762557565234601	5595658.3047287622466683	-1976831.5870711570605636	2021.6256377866288858	1425.1464630805085108	7290.3137056121740898
755148526.0000000000000000	3190685.8610009816475213	5609543.0481703458353877	-1903800.2174992156215012	1979.9671848270479586	1351.7711354885391302	7315.8006038421008270
755148536.0000000000000000	3210276.1465543666854501	5622693.1217823503538966	-1830518.7729341962840408	1938.0467154839029718	1278.2141132142189690	7340.3281307139668570
755148546.0000000000000000	3229445.9402963668107986	5635106.7571461517363787	-1756996.8640806591138244	1895.8697447871813893	1204.4851064593206047	7363.8929095193652756
755148556.0000000000000000	3248192.7049416182562709	5646782.2830797089263797	-1683244.1347646103240550	1853.4418244152911939	1130.5938521088803554	7386.4916927772746931
755148566.0000000000000000	3266513.9589015739038587	5657718.1258974839001894	-1609270.2606382707599550	1810.7685419239012390	1056.5501123472558902	7408.1213628219838938
755148576.0000000000000000	3284407.2766393865458667	5667912.8096564849838614	-1535084.9478790706489235	1767.8555199667594025	982.3636732666020634	7428.7789323699898887
755148586.0000000000000000	3301870.2890169601887465	5677364.9563883552327752	-1460697.9318830824922770	1724.7084155086442934	908.0443434680745440	7448.4615450656119719
755148596.0000000000000000	3318900.6836340939626098	5686073.2863174397498369	-1386118.9759531030431390	1681.3329190306137662	833.6019526560809254	7467.1664760050789482
755148606.0000000000000000	3335496.2051596385426819	5694036.6180647611618042	-1311357.8699816057924181	1637.7347537277175888	759.0463502259036659	7484.8911322388439658
755148616.0000000000000000	3351654.6556545952335000	5701253.8688378417864442	-1236424.4291287774685770	1593.9196746993470697	684.3874038450243233	7501.6330532518941254
755148626.0000000000000000	3367373.8948870799504220	5707724.0546063045039773	-1161328.4924958646297455	1549.8934681323971745	609.6349980284850290	7517.3899114218393152
755148636.0000000000000000	3382651.8406390855088830	5713446.2902632048353553	-1086079.9217940499074757	1505.6619504774243978	534.7990327086270099	7532.1595124545492581
755148646.0000000000000000	3397486.4690049700438976	5718419.7897720290347934	-1010688.6000090854940936	1461.2309676179850157	459.8894217995526787	7545.9397957971486903
755148656.0000000000000000	3411875.8146816063672304	5722643.8662993116304278	-935164.4300619111163542	1416.6063940333465325	384.9160917566616149	7558.7288350281569365
755148666.0000000000000000	3425817.9712501256726682	5726117.9323328295722604	-859517.3334654849022627	1371.7941319547651347	309.8889801316148578	7570.5248382245963512
755148676.0000000000000000	3439311.0914491927251220	5728841.4997853199020028	-783757.2489780598552898	1326.8001105155287860	234.8180341230880686	7581.3261483058786325
755148686.0000000000000000	3452353.3874397515319288	5730814.1800836892798543	-707894.1312531374860555	1281.6302848949715099	159.7132091236764495	7591.1312433543071165
755148696.0000000000000000	3464943.1310611800290644	5732035.6842436725273728	-631937.9494863348081708	1236.2906354566623577	84.5844672633187571	7599.9387369120277071
755148706.0000000000000000	3477078.6540788020938635	5732505.8229299085214734	-555898.6860593995079398	1190.7871668809832499	9.4417759496120226	7607.7473782542883782
755148716.0000000000000000	3488758.3484226949512959	5732224.5065014092251658	-479786.3351816122885793	1145.1259072923098756	-65.7048935946088193	7614.5560526388535436
755148726.0000000000000000	3499980.6664177421480417	5731191.7450423873960972	-403610.9015288140508346	1099.3129073810121099	-140.8455677960495507	7620.3637815314559703
755148736.0000000000000000	3510744.1210048855282366	5729407.6483784317970276	-327382.3988802995299920	1053.3542395204981403	-215.9702721977118927	7625.1697228071570862
755148746.0000000000000000	3521047.2859535180032253	5726872.4260780010372400	-251110.8487538179033436	1007.2559968795255827	-291.0690329272435406	7628.9731709275147296
755148756.0000000000000000	3530888.7960649817250669	5723586.3874392313882709	-174806.2790389231522568	961.0242925300087791	-366.1318781664978701	7631.7735570934582938
755148766.0000000000000000	3540267.3473671204410493	5719549.9414620436728001	-98478.7226289175159764	914.6652585505519255	-441.1488396219156698	7633.5704493737785015
755148776.0000000000000000	3549181.6972998464480042	5714763.5968055427074432	-22138.2160516323492629	868.1850451259426791	-516.1099539953404474	7634.3635528091654123
755148786.0000000000000000	3557630.6648916848935187	5709227.9617307083681226	54205.2019007089693332	821.5898196428425990	-591.0052644548771923	7634.1527094917246359
755148796.0000000000000000	3565613.1309272549115121	5702943.7440283820033073	130541.4915423003112664	774.8857657819116866	-665.8248221054038822	7632.9378986199171777
755148806.0000000000000000	3573128.0381056573241949	5695911.7509325481951237	206860.6136649886029772	728.0790826066096315	-740.5586874583426606	7630.7192365288874498
755148816.0000000000000000	3580174.3911897330544889	5688132.8890189230442047	283152.5309096896089613	681.1759836489154623	-815.1969319002989778	7627.4969766961385176
755148826.0000000000000000	3586751.2571461652405560	5679608.1640888685360551	359407.2091377369360998	634.1826959922102560	-889.7296391601764753	7623.2715097225500358
755148836.0000000000000000	3592857.7652763971127570	5670338.6810386385768652	435614.6188019184046425	587.1054593515706301	-964.1469067743735195	7618.0433632887134081
755148846.0000000000000000	3598493.1073383390903473	5660325.6437139902263880	511764.7363169518066570	539.9505251517184661	-1038.4388475496714364	7611.8132020866078165
755148856.0000000000000000	3603656.5376588483341038	5649570.3547501759603620	587847.5454291545320302	492.7241556028781702	-1112.5955910234220028	7604.5818277266162113
755148866.0000000000000000	3608347.3732369537465274	5638074.2153973486274481	663853.0385850599268451	445.4326227747901044	-1186.6072849206432238	7596.3501786199221897
755148876.0000000000000000	3612564.9938378147780895	5625838.7253314135596156	739771.2182987350970507	398.0822076691316624	-1260.4640966076369750	7587.1193298363159556
755148886.0000000000000000	3616308.8420773977413774	5612865.4824503650888801	815592.0985175535315648	350.6791992905978645	-1334.1562145417392458	7576.8904929374675703
755148896.0000000000000000	3619578.4234978561289608	5599156.1826561437919736	891305.7059861783636734	303.2298937168927750	-1407.6738497168187223	7565.6650157857275190
755148906.0000000000000000	3622373.3066336065530777	5584712.6196220638230443	966902.0816085113910958	255.7405931678845548	-1481.0072371041410406	7553.4443823285282633
755148916.0000000000000000	3624693.1230680956505239	5569536.6845458550378680	1042371.2818073646631092	208.2176050741763049	-1554.1466370882187675	7540.2302123584750007
755148926.0000000000000000	3626537.5674812463112175	5553630.3658883720636368	1117703.3798816115595400	160.6672411453450877	-1627.0823368972696699	7526.0242612492183980
755148936.0000000000000000	3627906.3976875902153552	5536995.7490980308502913	1192888.4673605766147375	113.0958164380998880	-1699.8046520279096967	7510.8284196672193502
755148946.0000000000000000	3628799.4346650792285800	5519635.0163210257887840	1267916.6553554215934128	65.5096484246112141	-1772.3039276637096009	7494.6447132595321818
755148956.0000000000000000	3629216.5625745835714042	5501550.4460973944514990	1342778.0759072913788259	17.9150560612609695	-1844.5705400872507198	7477.4753023177245268
755148966.0000000000000000	3629157.7287700814194977	5482744.4130429960787296	1417462.8833319800905883	-29.6816411419367725	-1916.5948980853156627	7459.3224814180875910
755148976.0000000000000000	3628622.9437995441257954	5463219.3875174717977643	1491961.2555608807597309	-77.2741240509965053	-1988.3674443468567006	7440.1886790382841355
755148986.0000000000000000	3627612.2813965342938900	5442977.9352782675996423	1566263.3954779847990721	-124.8560748364572817	-2059.8786568533892023	7420.0764571505987988
755148996.0000000000000000	3626125.8784625222906470	5422022.7171207861974835	1640359.5322526975069195	-172.4211779004681091	-2131.1190502614635989	7398.9885107919672009
755149006.0000000000000000	3624163.9350399430841208	5400356.4885047599673271	1714239.9226682391017675	-219.9631208022204873	-2202.0791772768684496	7376.9276676109657274
755149016.0000000000000000	3621726.7142760045826435	5377982.0991669259965420	1787894.8524454000871629	-267.4755951814861987	-2272.7496300202351449	7353.8968873919602629
755149026.0000000000000000	3618814.5423772749491036	5354902.4927200814709067	1861314.6375614262651652	-314.9522976800219567	-2343.1210413837047781	7329.8992615566166933
755149036.0000000000000000	3615427.8085550637915730	5331120.7062386274337769	1934489.6255638052243739	-362.3869308606047070	-2413.1840863783390887	7304.9380126429905431
755149046.0000000000000000	3611566.9649616279639304	5306639.8698306819424033	2007410.1968787333462387	-409.7732041234626763	-2482.9294834719530627	7279.0164937624203958
755149056.0000000000000000	3607232.5266172275878489	5281463.2061968641355634	2080066.7661140414420515	-457.1048346198726335	-2552.3479959170576876	7252.1381880344551973
755149066.0000000000000000	3602425.0713280593045056	5255594.0301758479326963	2152449.7833563610911369	-504.3755481626947699	-2621.4304330686081812	7224.3067080000673741
755149076.0000000000000000	3597145.2395951016806066	5229035.7482767943292856	2224549.7354623144492507	-551.5790801336200957	-2690.1676516912621082	7195.5257950133936902
755149086.0000000000000000	3591393.7345139048993587	5201791.8581987647339702	2296357.1473435177467763	-598.7091763869100305	-2758.5505572558499807	7165.7993186122748739
755149096.0000000000000000	3585171.3216653619892895	5173865.9483372187241912	2367862.5832451824098825	-645.7595941494093950	-2826.5701052247841289	7135.1312758678559476
755149106.0000000000000000	3578478.8289974993094802	5145261.6972777210175991	2439056.6480181100778282	-692.7241029166194721	-2894.2173023261234448	7103.5257907135282949
755149116.0000000000000000	3571317.1466983272694051	5115982.8732769619673491	2509929.9883838752284646	-739.5964853446206462	-2961.4832078160288802	7070.9871132534963181
755149126.0000000000000000	3563687.2270597917959094	5086033.3337312154471874	2580473.2941929921507835	-786.3705381376390733	-3028.3589347293527680	7037.5196190512670000
755149136.0000000000000000	3555590.0843328745104373	5055417.0246323468163610	2650677.2996758678928018	-833.0400729310545103	-3094.8356511181059432	7003.1278083983506804
755149146.0000000000000000	3547026.7945738867856562	5024137.9800115013495088	2720532.7846863437443972	-879.5989171696533049	-3160.9045812775648301	6967.8163055634931879
755149156.0000000000000000	3537998.4954820042476058	4992200.3213705942034721	2790030.5759376352652907	-926.0409149809322571	-3226.5570069597829388	6931.5898580227421917
755149166.0000000000000000	3528506.3862280934117734	4959608.2571017276495695	2859161.5482304762117565	-972.3599280432658816	-3291.7842685742789399	6894.4533356706706400
